filename,xmin,xmax,ymin,ymax,xcentre,ycentre,w,h
1Qkc4aNUSlnu9dGO_bZRyBGWgC_QQjhf.jpg,369,664,440,496,516.5,468.0,295,56
1qpclx4_S21TocMqmsT9EUDrtPDJi.jpg,391,883,477,549,637.0,513.0,492,72
1qYl8igw7D2gXw4G6BFcEjGm6SB9kC1w.jpg,426,716,454,510,571.0,482.0,290,56
1qzyTsNlpeKq4iuoUY6ey1DB2HsWLu.jpg,380,656,425,477,518.0,451.0,276,52
1RC3nfbHOsCCW8RUlpxm76LvxwJmZxaT.jpg,370,892,453,530,631.0,491.5,522,77
1rhJ6MEe8fNGZITyeVMSBB4OW7_hr6q8.jpg,442,919,471,551,680.5,511.0,477,80
1RKGxWnacj4exQw8LM6sUTq6NRU9LW.jpg,322,755,431,498,538.5,464.5,433,67
1rNxcvxzM_dYoMjJi_yslzpixCpaWK.jpg,279,781,449,527,530.0,488.0,502,78
1RpqLPQdjD9FtcMDjp2KRFGShQ1DP6i.jpg,402,721,445,508,561.5,476.5,319,63
1ruOmgvSvQWMES6rjNc2TnnY1N4kV1nj.jpg,311,759,419,486,535.0,452.5,448,67
1SBdNIC3Gsi3M8vcMR3jr8Lto5oTU.jpg,384,934,461,539,659.0,500.0,550,78
1sbkLM1xzUkXkvM6rFZt_xP_SbqFaj.jpg,402,920,499,575,661.0,537.0,518,76
1sGgxKU7ttueKjISr27gCPFmXh83f.jpg,399,902,491,562,650.5,526.5,503,71
1Si8LWvufD62Dvx1R11v_wxO3gx38N.jpg,464,898,461,525,681.0,493.0,434,64
1SLHtpWXUnqP9rV_VwB4xNLCfHj16s.jpg,347,858,482,563,602.5,522.5,511,81
1sOOt2UzfaN4tSUk1proVzafCU5Thw9i.jpg,332,1125,637,757,728.5,697.0,793,120
1Suz4ylS1eeLcE6zBhpy_YTMv482Vtmc.jpg,324,867,452,528,595.5,490.0,543,76
1T2yvRTwDPjHDkMuwndE97CCVpj77UgB.jpg,364,842,465,536,603.0,500.5,478,71
1TCW3b9wOGBHnBXjb1Ei43Cf5GkBKq.jpg,381,867,474,549,624.0,511.5,486,75
1TeFff7svulkB6qzLkJKUFPLOBYz_oz.jpg,471,766,438,495,618.5,466.5,295,57
1TeQyvhmFevWIjDVej1deL99rqzBUI.jpg,398,840,463,534,619.0,498.5,442,71
1tGhFKKnr7ZGTr_zFxRDl56poVv8vT.jpg,442,768,462,520,605.0,491.0,326,58
1tjbogiYyipUoWnpIVJhDY1Q7kH7lZ.jpg,390,798,520,594,594.0,557.0,408,74
1tRRmuURFr84nhn4_dDqreNqG3WtMksK.jpg,427,892,471,540,659.5,505.5,465,69
1TZ93x1DpWqxQCY4sT8Cdg3VqsWP.jpg,310,699,440,499,504.5,469.5,389,59
1U6KVzBQByIG3XEatmWiBHMUr1Fgxk.jpg,228,796,473,555,512.0,514.0,568,82
1UCpwrXII7FGWqvCJrlbrfdYRWxEtj.jpg,486,762,418,474,624.0,446.0,276,56
1uNN17ffntrnN5UVhRI4tqNu15I9qkq.jpg,457,962,447,525,709.5,486.0,505,78
1uu2_zhFzKwcIG8gU9reQFL4dTZQVk.jpg,422,727,461,518,574.5,489.5,305,57
1V1wrPMhrvFXEry8olNUTYFjzbacWeqE.jpg,487,815,435,502,651.0,468.5,328,67
1v6zVWvw33ZT3stsIXGb37avWDSn8CW6.jpg,369,875,452,526,622.0,489.0,506,74
1v9jadMa51oQ8CWpljrvnipnd5pFCF.jpg,435,718,425,482,576.5,453.5,283,57
1VGlMuwd4GvyhUVYiYrIaJIxhkXeXJv.jpg,392,811,452,518,601.5,485.0,419,66
1Wd46eHXlErB8FFIczt3zIIHLm24L3Jp.jpg,411,717,440,497,564.0,468.5,306,57
1WFUwFFGz6gFZfL83H6xYkKdSHBXWpY.jpg,399,1014,534,625,706.5,579.5,615,91
1whx1RQJdyjeETZb7TI93QQur9_Lpc9.jpg,410,865,439,510,637.5,474.5,455,71
1WIaxzLp4rkNqQKwRe39fk5GUfWVmz.jpg,516,833,458,516,674.5,487.0,317,58
1wMJ4fEMcKXrC9VLaxtZHEP5EM4R4Z9K.jpg,488,835,464,528,661.5,496.0,347,64
1WNWEmWnVuigtMGT2nRnuJ8jr_14nvh.jpg,486,984,482,559,735.0,520.5,498,77
1Wub9PUZEKMUriTbvMx3vEKqJWcLW.jpg,430,1040,478,567,735.0,522.5,610,89
1WzgLxEQJRmS5ovaL9WN8N8XGakC_hu.jpg,320,862,501,579,591.0,540.0,542,78
1wZVNYgdE3yZl9tzkc498Y2l_rNu.jpg,426,855,424,491,640.5,457.5,429,67
1WZv_iZ82yxOIQnfP4nxlDImWuVb78.jpg,363,923,489,579,643.0,534.0,560,90
1xjf3dn3JpaU4wU9cax8tTn2L2m9eiT5.jpg,376,934,511,590,655.0,550.5,558,79
1xJS4yLT1BJuoS65fxpSGwHntrSFDNr.jpg,355,648,423,480,501.5,451.5,293,57
1xkQsPr2uOw3l4MjN4p2Tb9XFL_s6XQ.jpg,372,853,442,515,612.5,478.5,481,73
1XoJ5yfjc99YgCJMTZT1fBt8Gg3Z5Co.jpg,354,823,442,512,588.5,477.0,469,70
1xq2vkQJsOgGB2DlIgr3hUDQbnXe.jpg,410,908,486,561,659.0,523.5,498,75
1xRODkgBaQzyeKTraGtVPpDanQlo.jpg,406,977,518,599,691.5,558.5,571,81
1xViWmSqHqjw4xsSChOufdurZMxVQp.jpg,426,956,490,575,691.0,532.5,530,85
1XwJmnCdFZuDX2sqrCIk1vFjD6TzP.jpg,389,829,459,529,609.0,494.0,440,70
1yJfYScD9LRxq2SMcqF78JLCrkdIqzu.jpg,378,708,453,514,543.0,483.5,330,61
1yOf4cqZT4NraMZkUFXLQUDniSCVIPnS.jpg,430,850,422,488,640.0,455.0,420,66
1yrojO1t8z65SmqHSZ5YNywY44NaZH.jpg,398,712,439,498,555.0,468.5,314,59
1YTCSJdIRwJtJ7WgxasC8vLKVwnjCNj.jpg,447,900,461,529,673.5,495.0,453,68
1z6ch56gCJH4vXbBbUWs6zikxXJnSl5.jpg,361,942,517,600,651.5,558.5,581,83
1ZfZuGglSt9koQkUUXE9pQWUjZyPiO.jpg,418,823,417,480,620.5,448.5,405,63
1ZhRzk97sRrwTvEOxoZFHxddPL3syvB.jpg,434,902,469,540,668.0,504.5,468,71
1ZIoDXG3CzHUJ3yeiz3bmNBK3JFKNnFH.jpg,488,830,452,516,659.0,484.0,342,64
1zJU9gzJVFitVd9T6qhgGOGiz6vVpGR.jpg,462,831,505,572,646.5,538.5,369,67
1ZL8oVl21z3PtkblY1LVjlK73Up8wESK.jpg,429,725,428,485,577.0,456.5,296,57
1ZOZV2qDhxKit9Me9uiNy_k2t_pnsa.jpg,407,947,506,584,677.0,545.0,540,78
1ztRKMUSD7FBe_huNpGCMbc1vPbOYx.jpg,374,1075,501,633,724.5,567.0,701,132
1Zw6gOTNOvdPHdWpW6op5_PRubudRoRl.jpg,481,838,487,556,659.5,521.5,357,69
1zYsDrdYEJG96bqcoErjD3l9FjslYRy.jpg,435,741,434,492,588.0,463.0,306,58
1_4d_ojbdByvzjsV99eItwozsbOP4.jpg,519,832,441,500,675.5,470.5,313,59
1_EEbXPQrwLmPOBz8YIywbx5rBcym.jpg,486,779,452,508,632.5,480.0,293,56
1_fgwwr9nQdr32BZBT6qWvwcT57wIaF1.jpg,459,843,412,473,651.0,442.5,384,61
1_RcM37QflimFyGMJRh2f48gX4j2g7Et.jpg,503,851,460,524,677.0,492.0,348,64
1_uOr3JM1XTunzyNWacK1sQnx5sQnKSY.jpg,436,737,430,488,586.5,459.0,301,58
1_wX9u4M4czCtUySUgrrOl4rg823J_G.jpg,386,702,447,506,544.0,476.5,316,59
1_XBT61WVNYxBxbRZnO8J22vK_I1lc.jpg,398,836,429,495,617.0,462.0,438,66
214unOeJI72r8on4Tt1r4FeB6SuctFS4.jpg,436,807,509,577,621.5,543.0,371,68
21kJcgsbG3r8PKrzJrt61gugyQJVaE.jpg,351,987,532,625,669.0,578.5,636,93
2281vg1YttCuVZgeExL5RrfOI4d7e.jpg,433,903,469,543,668.0,506.0,470,74
22j5hZsGLIzH2dOxr9RCdtfxUgXZHNlG.jpg,381,675,435,492,528.0,463.5,294,57
22NnovjRSqmJ8rS1gTgLp2t_oeEvg96.jpg,376,676,442,497,526.0,469.5,300,55
23b_qfVuwVEp5qmMujbY5RrQt8VPBPki.jpg,377,809,419,481,593.0,450.0,432,62
23JrmwUvjrH32z2mbHbgu4Kmwkag9.jpg,438,913,439,516,675.5,477.5,475,77
23sKJfngGoELrvTy1xJLfdI_jzCisG.jpg,438,851,524,598,644.5,561.0,413,74
24B_XUWIe_h9IL84QoSDrDrsf_lqZO.jpg,248,785,470,546,516.5,508.0,537,76
25LBHW_Qf9Qm15jeEyJ572taUW6PkT.jpg,344,874,460,548,609.0,504.0,530,88
25O5cEP6R7lnW1yV4mw2xkQFPYO5vGmY.jpg,329,897,464,547,613.0,505.5,568,83
25r1Z9csEHQbYzopMOMUG6zNiICV_eE.jpg,408,961,509,590,684.5,549.5,553,81
25rtlQbrbb4sRNkC8Vm7DTjFu72wr.jpg,433,797,435,502,615.0,468.5,364,67
267pWRmqN4Ox5VVlvpknFpkVfRhNqMG.jpg,458,773,438,500,615.5,469.0,315,62
26alfLIUXEiliS8HUYeKFlHR__eOVJ.jpg,417,868,432,506,642.5,469.0,451,74
26hqdRD9ZXCGCUqmZm1d6LwtqPDyhQpW.jpg,354,851,479,554,602.5,516.5,497,75
26WDT9waTx7sOJzE5974WwPZKdFJ.jpg,368,797,425,493,582.5,459.0,429,68
26WYP4R4YW3kDFpKtslQ7SMuJu1g.jpg,393,876,481,553,634.5,517.0,483,72
27CCGyo7UbiWISGw3ILfitcveVcLXiV.jpg,376,849,439,510,612.5,474.5,473,71
27GB4lGHYr3NKyI7QCZDLgK5gvotPP.jpg,391,758,471,536,574.5,503.5,367,65
27XWBk4zWNYoBxw7E8fLSgsjOuF3E.jpg,376,827,424,493,601.5,458.5,451,69
281CtJ78BlO6YOZOpaw5usaadQz8XNY.jpg,328,875,461,548,601.5,504.5,547,87
29GtOtffqPsoDCdE3y7ePDXv4lXn8qOy.jpg,465,761,439,493,613.0,466.0,296,54
2b1OeQBg16uZDq9UyJsHK_5WCI7Fit7J.jpg,330,877,459,548,603.5,503.5,547,89
2b7YloOuzRsb6FYjkd5W5pqZCplG2RZZ.jpg,373,682,443,500,527.5,471.5,309,57
2bDUgBC7l1l5Lu9kM41DEEIjh6syBw.jpg,290,804,487,565,547.0,526.0,514,78
2BH7LY7kkZLDzkumH3JwXZo7ntjMXC.jpg,339,882,473,547,610.5,510.0,543,74
2BhUYaIIzjXCNXPg29H2bRhj9BGF3zH.jpg,397,930,490,571,663.5,530.5,533,81
2BWkkzP3C84ok96rXsHqK9yoxu1BNBBE.jpg,412,832,447,511,622.0,479.0,420,64
2BZcrSxFkaihtHcZoM1JFajFPgSFo5Ka.jpg,342,687,456,520,514.5,488.0,345,64
2c2D4Dsj3eGklKjOt4iKHFyrsK6Smfye.jpg,455,910,464,536,682.5,500.0,455,72
2C4Pbbz6S8DeWFcdQk3iVNIiOQeD_KN.jpg,388,802,445,503,595.0,474.0,414,58
2C7YM65YxI4BG9LME4KFbXDhFVL9LFzW.jpg,336,979,544,641,657.5,592.5,643,97
2CCVb6LPW7vdI1akxn6LT5fWfTUZBgpw.jpg,531,909,504,576,720.0,540.0,378,72
2CkqrbG1icW6VFC5cRJR518BccfOhgH.jpg,419,828,419,485,623.5,452.0,409,66
2D1ywoZU2MHxlvNixWTIZhmj8_kWCoY.jpg,447,890,416,487,668.5,451.5,443,71
2DBJjsLjysmKHV5Y82cjxW2V9rohE2K.jpg,387,904,490,566,645.5,528.0,517,76
2dNBOvxbJ6jl6o3GZNpl7Kk33PYwMj1P.jpg,326,762,428,492,544.0,460.0,436,64
2Dx8tkPRfJT_zvbgqKqzMRaLb1NtM3.jpg,426,719,430,485,572.5,457.5,293,55
2EuCMZR1dzwYJWrdljwXNBITaUOIKB.jpg,364,814,436,508,589.0,472.0,450,72
2ez1pQhOuZG6bL9wRIlxWHSOHDmnoNNU.jpg,395,842,429,497,618.5,463.0,447,68
2FbTVdPaN_Bdu8ypFsQZig1TlmehkkM.jpg,465,815,442,508,640.0,475.0,350,66
2fJQwxkcF3gupvBOBFmnNtIi2Isnmlw.jpg,387,743,483,548,565.0,515.5,356,65
2fLwDvKaa7Thqmin4yPS5Z_pg26Rdz.jpg,459,839,486,553,649.0,519.5,380,67
2FMuPXbRdhIg2cqUykfw_X2UYGseqsHs.jpg,420,880,436,512,650.0,474.0,460,76
2F_2yEI6UwenvXheWf2fwBYDva2Z.jpg,313,668,474,537,490.5,505.5,355,63
2G92u8Yu8HQ5dbmJRh2LoyW4_46Va2.jpg,392,888,487,558,640.0,522.5,496,71
2ghpePJGXUK4zNnhOlxLkmSa663bQQH.jpg,371,841,466,535,606.0,500.5,470,69
2gPMKHNXhUTm2GFCreZOesow2V9rWMF.jpg,353,833,441,511,593.0,476.0,480,70
2GqWvM_noU1PWyPvacCyb8fMEiF6PC.jpg,412,867,473,544,639.5,508.5,455,71
2GrBdFgIEMN8763BQBoPl148mFuGL9L.jpg,372,689,443,501,530.5,472.0,317,58
2GstsDMtXyXX2cg6SILUwZ3OJZLHqHi.jpg,400,939,462,544,669.5,503.0,539,82
2H9p82vE1GBO9uRPxzSrDDWZi46VDWh.jpg,376,840,437,522,608.0,479.5,464,85
2hBtkbIJ883b5d2mXlXP6UQ3YzSJsUa5.jpg,426,847,424,490,636.5,457.0,421,66
2HCWLB8lY4mEwhK5sEb8M7KIV4UwEqb.jpg,226,1153,575,712,689.5,643.5,927,137
2HGlIQeuzJ4vy16mKjPNraNcGk_1Te.jpg,476,798,472,529,637.0,500.5,322,57
2hHhC7K1rBsYzB7zgm1JRVqVBbkWW.jpg,378,860,446,517,619.0,481.5,482,71
2HluRyEJrahzBWq4Qknb6SgLsF3ySm.jpg,373,764,441,503,568.5,472.0,391,62
2HSPr56nbvl4oDCwJZqH_whuDQpF1.jpg,437,885,456,526,661.0,491.0,448,70
2Hu3p8e_PYk1vxL7YVS6W8VrQ53vdMw.jpg,343,893,505,583,618.0,544.0,550,78
2iaqQ9e5rRwbz2slWFOKZ_X1G1sO_kwV.jpg,453,771,462,520,612.0,491.0,318,58
2iCmbWcLFM3LyHTfbUk3_SquxOEL_3S.jpg,424,850,454,519,637.0,486.5,426,65
2iodZwffvlwnbiBVMMEUvz9npJjJd3E.jpg,336,900,516,594,618.0,555.0,564,78
2iRXaS_yzqZXraSeaRUcjnRYouQW2r.jpg,392,1012,492,587,702.0,539.5,620,95
2iubqyRcbbbcq9Hn_qI8Nrk1TceLxiMu.jpg,505,915,417,480,710.0,448.5,410,63
2iwnQWW_EbKki6y94Y9TUoxMa8tldxq.jpg,390,944,514,596,667.0,555.0,554,82
2IyM1XPZjO9KkZLHNLtIDzHkZ1K2sv.jpg,382,958,517,600,670.0,558.5,576,83
2IYSHxV5btExPbSlK8GE8pRzIzi1oyf.jpg,410,973,476,555,691.5,515.5,563,79
2jPXmR5rB5WRtCPxks8crpqhr6LD5dp.jpg,495,770,422,476,632.5,449.0,275,54
2KILdPU9lW9TyydnatCBnxJJ_MhWoFe.jpg,422,871,468,540,646.5,504.0,449,72
2KVtUJPpgeQ7wQZBq8YjyyKhwK8cRn_.jpg,390,907,460,539,648.5,499.5,517,79
2Ky4n64tPnzoZk7TjUD_79Gc7VJj5Lc9.jpg,366,1079,527,637,722.5,582.0,713,110
2LC_isaQyY2zOTVwiRKZKgkdtUa1Bgd.jpg,118,856,499,598,487.0,548.5,738,99
2LG4E_htXzW_RlbcBR68VjNQ2GSsQ7G.jpg,408,805,415,480,606.5,447.5,397,65
2ls9QhhlrIP1t7Hje5lRwjEKS5HCYCSn.jpg,320,882,474,555,601.0,514.5,562,81
2MFNsLcQ2PV8569DCYdII5kmkp6lTo.jpg,478,822,459,524,650.0,491.5,344,65
2mfPCMJ6V_rOxznyRVL8vbFifZTtG.jpg,361,867,491,563,614.0,527.0,506,72
2mIFqRi73qf9xKo7ZRvI6MZD7nSeFY.jpg,319,718,441,501,518.5,471.0,399,60
2mKssJEpEXu7zaxUIQe1aud2vGz8SB.jpg,450,828,511,580,639.0,545.5,378,69
2mSG1GdcjDc_NksCaStLvst3lPTaZT_.jpg,329,839,461,536,584.0,498.5,510,75
2m_gdUR17U_ZSJ75coBFxUCsX6obJo.jpg,352,820,454,530,586.0,492.0,468,76
2N4_EteCedGrICbNEnsYFENsJ2Doxp.jpg,455,892,459,525,673.5,492.0,437,66
2n8vEVZL7Ccc5b1WPc5MJa63qB_LbfjO.jpg,441,871,430,503,656.0,466.5,430,73
2NRfRICeTy6OSKopYxpOIVOXMMjByOm.jpg,469,925,460,532,697.0,496.0,456,72
2oOB1tur47oRqyErTU1krbBl7pe5SUv.jpg,391,929,509,590,660.0,549.5,538,81
2OrCI6xhFrstXNQIkoOUDFOxG8WnN.jpg,459,772,443,504,615.5,473.5,313,61
2OXKi9SCH_JZa8sJd4WLWfDfmV9nm7lP.jpg,329,895,506,594,612.0,550.0,566,88
2PEeZXOfql3_nDTQwwjcNUD3ecNGa4.jpg,459,1022,474,559,740.5,516.5,563,85
2PLBo9ClmwtHiaBQ2GdV76tzhkwfktNn.jpg,373,907,460,538,640.0,499.0,534,78
2pN_T279XvedKz3XequcnYFu7aDmHh.jpg,467,907,458,527,687.0,492.5,440,69
2pO5f_OiOt3t4evCXqfw9ckxbYlUk9R.jpg,453,774,469,534,613.5,501.5,321,65
